state,district,year,season,previous_season,soil_type,temperature,humidity,rainfall,previous_crop,recommended_crop,source
Andhra Pradesh,Chittoor,2018,Kharif,Rabi,Red,30.9,77.5,596.3,groundnut,maize,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2018,Kharif,Rabi,Red,28.4,73.0,715.8,maize,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2018,Kharif,Rabi,Red,29.5,74.1,513.3,pulses,rice,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2019,Rabi,Kharif,Red,26.3,60.5,208.0,groundnut,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2019,Rabi,Kharif,Red,26.3,56.9,214.2,maize,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2019,Rabi,Kharif,Red,26.3,67.1,275.8,cotton,maize,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2019,Rabi,Kharif,Red,27.4,64.2,180.1,rice,pulses,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2019,Rabi,Kharif,Red,28.6,65.2,216.4,pigeonpea,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2019,Kharif,Rabi,Red,29.5,78.6,760.5,groundnut,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2019,Kharif,Rabi,Red,28.9,76.4,773.5,chickpea,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2019,Kharif,Rabi,Red,29.0,75.9,789.8,groundnut,maize,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2019,Kharif,Rabi,Red,29.2,82.5,468.2,maize,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2019,Kharif,Rabi,Red,30.6,81.7,535.6,pulses,rice,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2020,Rabi,Kharif,Red,24.2,62.7,179.8,groundnut,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2020,Rabi,Kharif,Red,26.7,67.8,256.9,maize,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2020,Rabi,Kharif,Red,25.9,61.6,198.8,cotton,maize,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2020,Rabi,Kharif,Red,25.7,61.3,238.8,rice,pulses,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2020,Rabi,Kharif,Red,25.1,63.9,238.8,pigeonpea,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2020,Kharif,Rabi,Red,28.7,76.9,911.8,groundnut,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2020,Kharif,Rabi,Red,27.2,79.8,845.8,chickpea,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2020,Kharif,Rabi,Red,28.0,79.0,630.9,groundnut,maize,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2020,Kharif,Rabi,Red,29.2,77.4,715.8,maize,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2020,Kharif,Rabi,Red,29.3,75.9,612.6,pulses,rice,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2021,Rabi,Kharif,Red,24.8,70.3,125.8,groundnut,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2021,Rabi,Kharif,Red,27.2,65.6,180.3,maize,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2021,Rabi,Kharif,Red,25.4,66.2,181.9,cotton,maize,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2021,Rabi,Kharif,Red,26.7,65.3,187.1,rice,pulses,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2021,Rabi,Kharif,Red,25.6,64.8,191.4,pigeonpea,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2021,Kharif,Rabi,Red,27.2,74.0,732.1,groundnut,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2021,Kharif,Rabi,Red,29.0,77.4,660.5,chickpea,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2021,Kharif,Rabi,Red,29.2,76.4,581.8,groundnut,maize,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2021,Kharif,Rabi,Red,29.1,75.1,699.0,maize,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2021,Kharif,Rabi,Red,27.2,81.1,705.4,pulses,rice,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2022,Rabi,Kharif,Red,27.4,68.0,167.9,groundnut,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2022,Rabi,Kharif,Red,25.1,63.1,232.8,maize,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2022,Rabi,Kharif,Red,26.5,62.8,238.4,cotton,maize,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2022,Rabi,Kharif,Red,25.5,63.2,183.0,rice,pulses,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2022,Rabi,Kharif,Red,25.4,60.9,198.0,pigeonpea,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2022,Kharif,Rabi,Red,30.1,75.2,1164.5,groundnut,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2022,Kharif,Rabi,Red,29.6,78.6,727.4,chickpea,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2022,Kharif,Rabi,Red,29.8,76.3,850.2,groundnut,maize,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2022,Kharif,Rabi,Red,31.6,77.7,978.8,maize,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2022,Kharif,Rabi,Red,28.4,77.9,1056.6,pulses,rice,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2023,Rabi,Kharif,Red,27.2,63.3,227.8,groundnut,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2023,Rabi,Kharif,Red,27.4,66.9,159.1,maize,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2023,Rabi,Kharif,Red,26.0,64.3,205.7,cotton,maize,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2023,Rabi,Kharif,Red,27.1,65.5,166.4,rice,pulses,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2023,Rabi,Kharif,Red,26.9,66.8,225.5,pigeonpea,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2023,Kharif,Rabi,Red,30.7,80.5,800.7,groundnut,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2023,Kharif,Rabi,Red,29.5,73.0,797.3,chickpea,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2023,Kharif,Rabi,Red,29.8,78.8,605.6,groundnut,maize,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2023,Kharif,Rabi,Red,28.5,81.2,744.6,maize,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2023,Kharif,Rabi,Red,30.3,78.1,752.4,pulses,rice,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2024,Rabi,Kharif,Red,25.3,63.6,234.0,groundnut,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2024,Rabi,Kharif,Red,24.9,65.7,232.4,maize,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2024,Rabi,Kharif,Red,26.2,62.3,243.3,cotton,maize,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2024,Rabi,Kharif,Red,24.8,69.3,257.7,rice,pulses,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2024,Rabi,Kharif,Red,26.0,60.5,260.4,pigeonpea,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2024,Kharif,Rabi,Red,29.1,78.2,1045.2,groundnut,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2024,Kharif,Rabi,Red,27.7,82.2,1212.0,chickpea,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2024,Kharif,Rabi,Red,27.8,76.7,1097.7,groundnut,maize,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2024,Kharif,Rabi,Red,29.8,76.4,844.4,maize,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Chittoor,2024,Kharif,Rabi,Red,27.9,74.0,777.0,pulses,rice,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2012,Rabi,Kharif,Black,25.0,65.7,243.9,cotton,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2012,Rabi,Kharif,Black,24.2,68.0,191.5,cotton,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2012,Rabi,Kharif,Black,25.0,67.0,164.6,soybean,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2012,Rabi,Kharif,Black,25.3,65.5,212.5,soybean,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2012,Rabi,Kharif,Black,25.3,72.4,179.0,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2012,Rabi,Kharif,Black,24.6,63.1,181.4,jowar,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2012,Kharif,Rabi,Black,27.4,81.6,864.2,chickpea,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2012,Kharif,Rabi,Black,27.5,75.5,762.8,wheat,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2012,Kharif,Rabi,Black,27.5,79.9,734.1,wheat,soybean,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2012,Kharif,Rabi,Black,26.5,82.6,904.3,chickpea,soybean,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2012,Kharif,Rabi,Black,27.4,76.8,742.9,wheat,jowar,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2012,Summer,Rabi,Black,32.8,62.0,154.5,wheat,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2012,Summer,Rabi,Black,32.4,57.6,94.2,chickpea,moong,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2012,Summer,Rabi,Black,31.9,59.9,150.7,wheat,sesame,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2013,Rabi,Kharif,Black,25.6,68.6,291.0,cotton,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2013,Rabi,Kharif,Black,25.2,63.5,244.1,cotton,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2013,Rabi,Kharif,Black,26.2,70.5,229.5,soybean,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2013,Rabi,Kharif,Black,25.3,66.8,246.1,soybean,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2013,Rabi,Kharif,Black,26.3,66.5,244.8,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2013,Rabi,Kharif,Black,26.6,69.1,231.6,jowar,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2013,Kharif,Rabi,Black,28.5,78.4,897.2,chickpea,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2013,Kharif,Rabi,Black,27.8,79.1,714.9,wheat,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2013,Kharif,Rabi,Black,28.7,81.8,781.5,wheat,soybean,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2013,Kharif,Rabi,Black,28.7,73.9,844.7,chickpea,soybean,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2013,Kharif,Rabi,Black,29.3,84.5,724.6,wheat,jowar,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2013,Summer,Rabi,Black,33.3,60.7,156.6,wheat,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2013,Summer,Rabi,Black,33.1,60.8,138.2,chickpea,moong,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2013,Summer,Rabi,Black,33.3,58.7,130.3,wheat,sesame,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2014,Rabi,Kharif,Black,25.0,62.9,299.5,cotton,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2014,Rabi,Kharif,Black,23.7,63.3,268.4,cotton,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2014,Rabi,Kharif,Black,26.1,64.8,232.8,soybean,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2014,Rabi,Kharif,Black,26.4,60.7,170.2,soybean,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2014,Rabi,Kharif,Black,25.2,63.5,215.1,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2014,Rabi,Kharif,Black,25.5,65.7,232.5,jowar,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2014,Kharif,Rabi,Black,26.6,80.6,1003.5,chickpea,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2014,Kharif,Rabi,Black,27.8,83.5,767.6,wheat,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2014,Kharif,Rabi,Black,26.4,75.9,908.1,wheat,soybean,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2014,Kharif,Rabi,Black,28.1,77.3,962.6,chickpea,soybean,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2014,Kharif,Rabi,Black,26.6,82.3,903.1,wheat,jowar,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2014,Summer,Rabi,Black,33.4,61.0,162.8,wheat,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2014,Summer,Rabi,Black,32.9,61.3,167.1,chickpea,moong,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2014,Summer,Rabi,Black,33.6,60.6,168.6,wheat,sesame,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2015,Rabi,Kharif,Black,25.8,70.4,221.2,cotton,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2015,Rabi,Kharif,Black,25.2,65.4,199.8,cotton,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2015,Rabi,Kharif,Black,27.0,63.0,207.7,soybean,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2015,Rabi,Kharif,Black,24.9,63.6,141.7,soybean,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2015,Rabi,Kharif,Black,25.1,67.3,248.8,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2015,Rabi,Kharif,Black,26.7,62.1,221.0,jowar,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2015,Kharif,Rabi,Black,29.4,74.5,982.0,chickpea,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2015,Kharif,Rabi,Black,30.2,77.3,804.5,wheat,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2015,Kharif,Rabi,Black,29.6,71.9,771.6,wheat,soybean,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2015,Kharif,Rabi,Black,28.7,75.0,767.5,chickpea,soybean,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2015,Kharif,Rabi,Black,31.2,79.9,732.6,wheat,jowar,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2015,Summer,Rabi,Black,34.4,64.2,152.1,wheat,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2015,Summer,Rabi,Black,33.9,58.1,147.5,chickpea,moong,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2015,Summer,Rabi,Black,34.2,62.7,146.3,wheat,sesame,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2016,Rabi,Kharif,Black,26.2,65.6,332.2,cotton,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2016,Rabi,Kharif,Black,24.6,70.2,260.9,cotton,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2016,Rabi,Kharif,Black,24.7,63.5,241.2,soybean,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2016,Rabi,Kharif,Black,25.5,66.6,231.5,soybean,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2016,Rabi,Kharif,Black,25.2,71.4,319.0,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2016,Rabi,Kharif,Black,25.5,65.1,257.9,jowar,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2016,Kharif,Rabi,Black,28.8,74.9,876.8,chickpea,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2016,Kharif,Rabi,Black,26.5,79.2,1000.6,wheat,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2016,Kharif,Rabi,Black,27.7,82.7,744.3,wheat,soybean,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2016,Kharif,Rabi,Black,26.7,78.7,1055.3,chickpea,soybean,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2016,Kharif,Rabi,Black,29.9,76.6,1059.6,wheat,jowar,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2016,Summer,Rabi,Black,32.6,59.5,172.2,wheat,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2016,Summer,Rabi,Black,33.3,55.3,185.7,chickpea,moong,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2016,Summer,Rabi,Black,33.9,58.1,161.0,wheat,sesame,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2017,Rabi,Kharif,Black,25.2,63.0,237.4,cotton,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2017,Rabi,Kharif,Black,26.6,66.6,225.1,cotton,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2017,Rabi,Kharif,Black,26.3,56.5,279.4,soybean,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2017,Rabi,Kharif,Black,24.3,63.9,198.3,soybean,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2017,Rabi,Kharif,Black,24.6,68.5,221.6,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2017,Rabi,Kharif,Black,25.9,64.9,255.4,jowar,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2017,Kharif,Rabi,Black,28.7,74.2,986.2,chickpea,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2017,Kharif,Rabi,Black,28.2,73.3,802.9,wheat,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2017,Kharif,Rabi,Black,30.2,80.6,813.1,wheat,soybean,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2017,Kharif,Rabi,Black,28.3,77.0,1125.3,chickpea,soybean,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2017,Kharif,Rabi,Black,29.0,79.3,990.6,wheat,jowar,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2017,Summer,Rabi,Black,33.4,59.2,138.8,wheat,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2017,Summer,Rabi,Black,33.1,59.9,158.6,chickpea,moong,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2017,Summer,Rabi,Black,33.2,62.2,141.3,wheat,sesame,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2018,Rabi,Kharif,Black,25.0,66.0,261.1,cotton,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2018,Rabi,Kharif,Black,22.0,71.3,222.4,cotton,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2018,Rabi,Kharif,Black,25.2,61.9,248.0,soybean,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2018,Rabi,Kharif,Black,23.5,63.1,292.3,soybean,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2018,Rabi,Kharif,Black,24.1,65.7,256.8,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2018,Rabi,Kharif,Black,24.7,65.5,239.6,jowar,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2018,Kharif,Rabi,Black,29.7,77.8,842.3,chickpea,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2018,Kharif,Rabi,Black,28.4,81.3,963.2,wheat,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2018,Kharif,Rabi,Black,27.9,74.6,1018.0,wheat,soybean,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2018,Kharif,Rabi,Black,26.2,78.9,725.1,chickpea,soybean,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2018,Kharif,Rabi,Black,27.2,79.0,857.1,wheat,jowar,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2018,Summer,Rabi,Black,32.2,64.8,145.5,wheat,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2018,Summer,Rabi,Black,31.6,62.9,160.6,chickpea,moong,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2018,Summer,Rabi,Black,30.7,61.8,150.6,wheat,sesame,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2019,Rabi,Kharif,Black,26.2,65.4,211.3,cotton,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2019,Rabi,Kharif,Black,26.3,61.7,170.1,cotton,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2019,Rabi,Kharif,Black,27.6,62.5,184.7,soybean,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2019,Rabi,Kharif,Black,24.6,63.1,173.9,soybean,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2019,Rabi,Kharif,Black,27.6,68.0,194.6,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2019,Rabi,Kharif,Black,28.1,67.9,206.4,jowar,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2019,Kharif,Rabi,Black,26.8,84.9,618.3,chickpea,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2019,Kharif,Rabi,Black,27.7,81.1,1066.9,wheat,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2019,Kharif,Rabi,Black,30.7,79.7,850.8,wheat,soybean,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2019,Kharif,Rabi,Black,30.2,80.3,814.0,chickpea,soybean,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2019,Kharif,Rabi,Black,29.4,77.8,692.7,wheat,jowar,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2019,Summer,Rabi,Black,33.6,54.9,128.3,wheat,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2019,Summer,Rabi,Black,33.0,56.7,133.7,chickpea,moong,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2019,Summer,Rabi,Black,35.1,62.8,99.5,wheat,sesame,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2020,Rabi,Kharif,Black,25.3,64.3,214.6,cotton,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2020,Rabi,Kharif,Black,25.3,65.3,158.6,cotton,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2020,Rabi,Kharif,Black,25.6,66.0,150.9,soybean,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2020,Rabi,Kharif,Black,26.4,64.9,214.7,soybean,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2020,Rabi,Kharif,Black,26.2,69.1,202.0,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2020,Rabi,Kharif,Black,25.7,65.4,214.4,jowar,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2020,Kharif,Rabi,Black,29.1,78.1,638.6,chickpea,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2020,Kharif,Rabi,Black,28.4,73.8,901.1,wheat,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2020,Kharif,Rabi,Black,27.8,75.9,636.9,wheat,soybean,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2020,Kharif,Rabi,Black,30.0,77.1,847.4,chickpea,soybean,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2020,Kharif,Rabi,Black,28.4,78.8,624.4,wheat,jowar,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2020,Summer,Rabi,Black,35.5,56.4,124.5,wheat,groundnut,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2020,Summer,Rabi,Black,34.1,61.2,115.7,chickpea,moong,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2020,Summer,Rabi,Black,33.5,60.1,116.3,wheat,sesame,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2021,Rabi,Kharif,Black,26.4,60.9,247.7,cotton,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2021,Rabi,Kharif,Black,28.9,62.6,312.7,cotton,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2021,Rabi,Kharif,Black,28.2,63.3,272.4,soybean,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2021,Rabi,Kharif,Black,28.1,63.9,243.4,soybean,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2021,Rabi,Kharif,Black,26.4,62.0,226.6,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2021,Rabi,Kharif,Black,25.8,65.1,222.0,jowar,chickpea,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2021,Kharif,Rabi,Black,30.1,73.3,948.5,chickpea,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2021,Kharif,Rabi,Black,30.7,72.0,954.4,wheat,cotton,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2021,Kharif,Rabi,Black,31.1,74.4,1130.4,wheat,soybean,DES_ICAR_IMD_MultiSource
Andhra Pradesh,Guntur,2021,Kharif,Rabi,Black,30.2,75.9,896.1,chickpea,soybean,DES_ICAR_IMD_MultiSource
